hora;fechamento;ganho;perda
2018-01-18T10:00:00.0000000Z;0.016542374717250685;1;0
2018-01-18T11:00:00.0000000Z;0.016650565306438176;1;0
2018-01-18T12:00:00.0000000Z;0.016595192922930373;0;1
2018-01-18T13:00:00.0000000Z;0.016731297786580286;1;0
2018-01-18T14:00:00.0000000Z;0.016854514791735588;1;0
2018-01-18T15:00:00.0000000Z;0.017199651831728974;1;0
2018-01-18T16:00:00.0000000Z;0.017321179517094953;1;0
2018-01-18T17:00:00.0000000Z;0.017137533153816165;0;1
2018-01-18T18:00:00.0000000Z;0.017230568879129014;1;0
2018-01-18T19:00:00.0000000Z;0.017117951305442993;0;1
2018-01-18T20:00:00.0000000Z;0.017188437538164188;1;0
2018-01-18T21:00:00.0000000Z;0.01711311401742025;0;1
2018-01-18T22:00:00.0000000Z;0.01695703921672655;0;1
2018-01-18T23:00:00.0000000Z;0.0170174285218348;1;0
2018-01-19T00:00:00.0000000Z;0.01703100179995167;1;0
2018-01-19T01:00:00.0000000Z;0.01722569390223376;1;0
2018-01-19T02:00:00.0000000Z;0.01707323259005885;0;1
2018-01-19T03:00:00.0000000Z;0.01704096006409992;0;1
