hora;fechamento;ganho;perda
2018-01-13T05:00:00.0000000Z;0.09131447099412997;1;0
2018-01-13T06:00:00.0000000Z;0.09282798030831627;1;0
2018-01-13T07:00:00.0000000Z;0.09222456095630935;0;1
2018-01-13T08:00:00.0000000Z;0.09279542075734447;1;0
2018-01-13T09:00:00.0000000Z;0.0937061802283335;1;0
2018-01-13T10:00:00.0000000Z;0.09316298373085674;0;1
2018-01-13T11:00:00.0000000Z;0.09394569926861966;1;0
2018-01-13T12:00:00.0000000Z;0.0939901006476826;1;0
2018-01-13T13:00:00.0000000Z;0.09453526122097831;1;0
2018-01-13T14:00:00.0000000Z;0.09384892895049626;0;1
2018-01-13T15:00:00.0000000Z;0.09387261537063979;1;0
2018-01-13T16:00:00.0000000Z;0.09504091029658845;1;0
2018-01-13T17:00:00.0000000Z;0.09569401271408819;1;0
2018-01-13T18:00:00.0000000Z;0.09732474738020995;1;0
2018-01-13T19:00:00.0000000Z;0.09918000149810076;1;0
2018-01-13T20:00:00.0000000Z;0.09845023425526726;0;1
2018-01-13T21:00:00.0000000Z;0.10025093054890617;1;0
2018-01-13T22:00:00.0000000Z;0.09876326784436791;0;1
2018-01-13T23:00:00.0000000Z;0.09726886838174112;0;1
2018-01-14T00:00:00.0000000Z;0.09761543411877095;1;0
2018-01-14T01:00:00.0000000Z;0.0956339436627588;0;1
2018-01-14T02:00:00.0000000Z;0.09699497300428497;1;0
2018-01-14T03:00:00.0000000Z;0.09672994029225929;0;1
2018-01-14T04:00:00.0000000Z;0.09738193784800418;1;0
2018-01-14T05:00:00.0000000Z;0.09709075954242992;0;1
2018-01-14T06:00:00.0000000Z;0.09706569436434276;0;1
2018-01-14T07:00:00.0000000Z;0.09792006223026183;1;0
2018-01-14T08:00:00.0000000Z;0.09812591082521889;1;0
2018-01-14T09:00:00.0000000Z;0.09878553422876493;1;0
2018-01-14T10:00:00.0000000Z;0.09858929964150538;0;1
2018-01-14T11:00:00.0000000Z;0.09904542271213868;1;0
2018-01-14T12:00:00.0000000Z;0.09818644459811408;0;1
2018-01-14T13:00:00.0000000Z;0.09693920692820246;0;1
2018-01-14T14:00:00.0000000Z;0.09792862679759583;1;0
2018-01-14T15:00:00.0000000Z;0.09709382011743974;0;1
2018-01-14T16:00:00.0000000Z;0.09735179384545889;1;0
2018-01-14T17:00:00.0000000Z;0.09764200764685893;1;0
2018-01-14T18:00:00.0000000Z;0.09759240001405613;0;1
2018-01-14T19:00:00.0000000Z;0.09744781430544085;0;1
2018-01-14T20:00:00.0000000Z;0.09850020971441259;1;0
2018-01-14T21:00:00.0000000Z;0.09849123074886393;0;1
2018-01-14T22:00:00.0000000Z;0.09856865046834723;1;0
2018-01-14T23:00:00.0000000Z;0.099093683779085;1;0
2018-01-15T00:00:00.0000000Z;0.09971683009618391;1;0
2018-01-15T01:00:00.0000000Z;0.10055600317576718;1;0
2018-01-15T02:00:00.0000000Z;0.09830388066736344;0;1
2018-01-15T03:00:00.0000000Z;0.0988439079780515;1;0
2018-01-15T04:00:00.0000000Z;0.09828326873554984;0;1
2018-01-15T05:00:00.0000000Z;0.09761281052465456;0;1
2018-01-15T06:00:00.0000000Z;0.09836597464870243;1;0
2018-01-15T07:00:00.0000000Z;0.09729389017345709;0;1
2018-01-15T08:00:00.0000000Z;0.09721297830531926;0;1
2018-01-15T09:00:00.0000000Z;0.09709155665542947;0;1
2018-01-15T10:00:00.0000000Z;0.09621619142476967;0;1
2018-01-15T11:00:00.0000000Z;0.09615004649604184;0;1
2018-01-15T12:00:00.0000000Z;0.09435395498882006;0;1
2018-01-15T13:00:00.0000000Z;0.09333098774229995;0;1
2018-01-15T14:00:00.0000000Z;0.09210812763584049;0;1
2018-01-15T15:00:00.0000000Z;0.0921085310821028;1;0
2018-01-15T16:00:00.0000000Z;0.09372425838367675;1;0
2018-01-15T17:00:00.0000000Z;0.09299247125457619;0;1
2018-01-15T18:00:00.0000000Z;0.0937545615120439;1;0
2018-01-15T19:00:00.0000000Z;0.09415010777375019;1;0
2018-01-15T20:00:00.0000000Z;0.09443852404447634;1;0
2018-01-15T21:00:00.0000000Z;0.09457950098216282;1;0
2018-01-15T22:00:00.0000000Z;0.09441881119636941;0;1
2018-01-15T23:00:00.0000000Z;0.09411658078601479;0;1
2018-01-16T00:00:00.0000000Z;0.09399103732365896;0;1
2018-01-16T01:00:00.0000000Z;0.09410148092291028;1;0
2018-01-16T02:00:00.0000000Z;0.09411281130166581;1;0
2018-01-16T03:00:00.0000000Z;0.09556874986340869;1;0
2018-01-16T04:00:00.0000000Z;0.09501468085417929;0;1
2018-01-16T05:00:00.0000000Z;0.09470382185515927;0;1
2018-01-16T06:00:00.0000000Z;0.09389411021780128;0;1
2018-01-16T07:00:00.0000000Z;0.0933451333771577;0;1
2018-01-16T08:00:00.0000000Z;0.09233465761516065;0;1
2018-01-16T09:00:00.0000000Z;0.0921934688568057;0;1
2018-01-16T10:00:00.0000000Z;0.09074242824639157;0;1
2018-01-16T11:00:00.0000000Z;0.08909960646927495;0;1
2018-01-16T12:00:00.0000000Z;0.09393930018224439;1;0
2018-01-16T13:00:00.0000000Z;0.09286801730550674;0;1
2018-01-16T14:00:00.0000000Z;0.0910409767857696;0;1
2018-01-16T15:00:00.0000000Z;0.09242117351399255;1;0
2018-01-16T16:00:00.0000000Z;0.09370704071635545;1;0
2018-01-16T17:00:00.0000000Z;0.09356367466954883;0;1
2018-01-16T18:00:00.0000000Z;0.09139608040912335;0;1
2018-01-16T19:00:00.0000000Z;0.09175374350811986;1;0
2018-01-16T20:00:00.0000000Z;0.09285766396687152;1;0
2018-01-16T21:00:00.0000000Z;0.09125492379429445;0;1
2018-01-16T22:00:00.0000000Z;0.08851346211450369;0;1
2018-01-16T23:00:00.0000000Z;0.09071785681537495;1;0
2018-01-17T00:00:00.0000000Z;0.09326204647323753;1;0
2018-01-17T01:00:00.0000000Z;0.09035789300602;0;1
2018-01-17T02:00:00.0000000Z;0.09178637074602451;1;0
